prediction_time,image,image_id,image_width,image_height,image_size_kb,class,class_id,confidence_percent,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area,bbox_perimeter,bbox_area_normalized,damage_center_x,damage_center_y,aspect_ratio,damage_shape,severity_score,severity_label
2025-11-04 23:05:17,ContainerDamage_3613.jpg,ContainerDamage_3613,640,640,63.34,DENT,1,35.55,136.13,28.52,292.65,176.63,156.51,148.11,23181.35,609.25,0.0566,214.39,102.58,1.057,wide,8240.93,High
2025-11-04 23:05:17,ContainerDamage_3613.jpg,ContainerDamage_3613,640,640,63.34,DENT,1,28.23,310.23,153.28,484.9,420.19,174.67,266.91,46619.5,883.14,0.1138,397.57,286.73,0.654,tall,13160.42,High
2025-11-04 23:05:17,ContainerDamage_3619.jpg,ContainerDamage_3619,640,640,88.89,DENT,1,38.81,60.21,160.81,492.67,560.9,432.46,400.09,173022.87,1665.1,0.4224,276.44,360.85,1.081,wide,67146.52,High
2025-11-04 23:05:17,ContainerDamage_3621.jpg,ContainerDamage_3621,640,640,160.6,DENT,1,62.35,153.13,122.36,464.03,504.82,310.9,382.46,118908.91,1386.73,0.2903,308.58,313.59,0.813,tall,74143.06,High
2025-11-04 23:05:17,ContainerDamage_3628.jpg,ContainerDamage_3628,640,640,154.33,DENT,1,53.1,142.14,202.63,551.33,561.01,409.19,358.38,146645.86,1535.14,0.358,346.73,381.82,1.142,wide,77865.53,High
2025-11-04 23:05:17,ContainerDamage_3645.jpg,ContainerDamage_3645,640,640,36.84,DENT,1,46.62,263.67,258.97,437.3,502.76,173.63,243.79,42330.13,834.85,0.1033,350.49,380.87,0.712,tall,19734.26,High
2025-11-04 23:05:17,ContainerDamage_3645.jpg,ContainerDamage_3645,640,640,36.84,DENT,1,32.07,451.15,105.47,486.49,219.51,35.34,114.04,4030.75,298.77,0.0098,468.82,162.49,0.31,tall,1292.48,Low
2025-11-04 23:05:17,ContainerDamage_3648.jpg,ContainerDamage_3648,640,640,110.09,DENT,1,44.43,204.77,187.45,551.87,546.48,347.1,359.03,124620.03,1412.26,0.3042,378.32,366.96,0.967,tall,55363.18,High
2025-11-04 23:05:17,ContainerDamage_3650.jpg,ContainerDamage_3650,640,640,170.09,DENT,1,27.14,173.97,98.91,519.76,515.97,345.79,417.06,144214.61,1525.7,0.3521,346.87,307.44,0.829,tall,39136.47,High
2025-11-04 23:05:17,ContainerDamage_3654.jpg,ContainerDamage_3654,640,640,173.84,DENT,1,38.0,180.48,355.64,338.51,586.58,158.03,230.94,36495.72,777.94,0.0891,259.5,471.11,0.684,tall,13869.57,High
2025-11-04 23:05:17,ContainerDamage_3657.jpg,ContainerDamage_3657,640,640,35.18,DENT,1,40.69,294.09,332.39,426.58,502.42,132.48,170.03,22526.65,605.03,0.055,360.34,417.4,0.779,tall,9165.55,High
2025-11-04 23:05:17,ContainerDamage_3666.jpg,ContainerDamage_3666,640,640,90.94,DENT,1,41.54,170.86,75.68,477.97,540.55,307.11,464.87,142767.56,1543.97,0.3486,324.41,308.12,0.661,tall,59301.93,High
2025-11-04 23:05:17,ContainerDamage_3666.jpg,ContainerDamage_3666,640,640,90.94,DENT,1,41.3,285.16,395.61,408.7,502.76,123.55,107.15,13237.93,461.39,0.0323,346.93,449.19,1.153,wide,5466.95,Low
2025-11-04 23:05:17,ContainerDamage_3672.jpg,ContainerDamage_3672,640,640,43.15,DENT,1,49.54,224.28,218.8,385.99,445.08,161.71,226.28,36593.2,776.0,0.0893,305.13,331.94,0.715,tall,18128.56,High
2025-11-04 23:05:17,ContainerDamage_3686.jpg,ContainerDamage_3686,640,640,30.86,DENT,1,55.5,189.61,105.84,316.8,290.97,127.2,185.13,23548.03,624.65,0.0575,253.21,198.41,0.687,tall,13069.24,High
2025-11-04 23:05:17,ContainerDamage_3686.jpg,ContainerDamage_3686,640,640,30.86,DENT,1,48.88,369.4,73.09,469.83,303.51,100.44,230.42,23142.82,661.72,0.0565,419.61,188.3,0.436,tall,11313.08,High
2025-11-04 23:05:17,ContainerDamage_3686.jpg,ContainerDamage_3686,640,640,30.86,DENT,1,42.27,319.97,376.08,399.9,494.69,79.92,118.61,9479.51,397.06,0.0231,359.94,435.38,0.674,tall,4007.44,Low
2025-11-04 23:05:17,ContainerDamage_3686.jpg,ContainerDamage_3686,640,640,30.86,DENT,1,36.73,168.24,77.82,511.44,634.77,343.2,556.95,191144.7,1800.3,0.4667,339.84,356.29,0.616,tall,70216.15,High
2025-11-04 23:05:17,ContainerDamage_3700.jpg,ContainerDamage_3700,640,640,141.35,DENT,1,53.43,168.5,252.49,270.5,362.66,102.0,110.16,11236.19,424.32,0.0274,219.5,307.57,0.926,tall,6003.13,Low
2025-11-04 23:05:17,ContainerDamage_3700.jpg,ContainerDamage_3700,640,640,141.35,DENT,1,27.99,61.55,415.99,176.41,490.65,114.86,74.66,8574.98,379.03,0.0209,118.98,453.32,1.539,wide,2400.43,Low
2025-11-04 23:05:17,ContainerDamage_3700.jpg,ContainerDamage_3700,640,640,141.35,DENT,1,27.39,408.53,338.32,541.05,457.29,132.51,118.97,15765.52,502.97,0.0385,474.79,397.8,1.114,wide,4317.96,Low
2025-11-04 23:05:17,ContainerDamage_3705.jpg,ContainerDamage_3705,640,640,131.12,DENT,1,52.32,129.97,276.38,217.77,402.44,87.8,126.05,11067.74,427.71,0.027,173.87,339.41,0.697,tall,5791.12,Low
2025-11-04 23:05:17,ContainerDamage_3705.jpg,ContainerDamage_3705,640,640,131.12,DENT,1,42.67,502.64,339.48,639.42,544.52,136.78,205.04,28045.67,683.64,0.0685,571.03,442.0,0.667,tall,11967.41,High
2025-11-04 23:05:17,ContainerDamage_3705.jpg,ContainerDamage_3705,640,640,131.12,DENT,1,27.24,234.42,280.45,476.4,470.21,241.98,189.75,45917.28,863.47,0.1121,355.41,375.33,1.275,wide,12506.15,High
2025-11-04 23:05:17,ContainerDamage_3713.jpg,ContainerDamage_3713,640,640,167.07,DENT,1,50.31,477.98,342.98,625.14,518.43,147.16,175.45,25818.79,645.21,0.063,551.56,430.71,0.839,tall,12989.16,High
2025-11-04 23:05:17,ContainerDamage_3713.jpg,ContainerDamage_3713,640,640,167.07,DENT,1,29.5,454.65,105.42,547.08,189.43,92.43,84.02,7765.76,352.9,0.019,500.87,147.43,1.1,wide,2291.22,Low
2025-11-04 23:05:17,ContainerDamage_3715.jpg,ContainerDamage_3715,640,640,35.86,DENT,1,42.63,416.78,392.97,483.11,479.42,66.33,86.45,5734.59,305.57,0.014,449.95,436.19,0.767,tall,2444.65,Low
2025-11-04 23:05:17,ContainerDamage_3715.jpg,ContainerDamage_3715,640,640,35.86,DENT,1,27.79,13.59,308.61,175.37,502.25,161.78,193.64,31326.53,710.83,0.0765,94.48,405.43,0.835,tall,8704.59,High
2025-11-04 23:05:17,ContainerDamage_380.jpg,ContainerDamage_380,640,640,160.38,DENT,1,41.9,6.15,41.91,535.95,606.47,529.8,564.56,299101.84,2188.71,0.7302,271.05,324.19,0.938,tall,125333.49,High
2025-11-04 23:05:17,ContainerDamage_389.jpg,ContainerDamage_389,640,640,159.91,DENT,1,48.66,1.87,313.88,259.32,607.16,257.45,293.28,75505.42,1101.46,0.1843,130.6,460.52,0.878,tall,36738.51,High
2025-11-04 23:05:17,ContainerDamage_404.jpg,ContainerDamage_404,640,640,15.13,DENT,1,25.04,164.3,302.5,389.08,463.55,224.77,161.05,36200.0,771.65,0.0884,276.69,383.03,1.396,wide,9064.06,High
2025-11-04 23:05:17,ContainerDamage_426.jpg,ContainerDamage_426,640,640,144.06,DENT,1,39.02,322.92,0.81,491.09,622.85,168.17,622.04,104609.37,1580.42,0.2554,407.0,311.83,0.27,tall,40816.65,High
2025-11-04 23:05:17,ContainerDamage_428.jpg,ContainerDamage_428,640,640,67.21,DENT,1,26.69,192.47,446.3,259.4,637.45,66.93,191.15,12793.65,516.16,0.0312,225.93,541.87,0.35,tall,3415.1,Low
2025-11-04 23:05:17,ContainerDamage_44.jpg,ContainerDamage_44,640,640,53.34,DENT,1,33.64,85.91,98.85,340.91,429.74,255.01,330.89,84378.74,1171.79,0.206,213.41,264.29,0.771,tall,28383.56,High
2025-11-04 23:05:17,ContainerDamage_463.jpg,ContainerDamage_463,640,640,162.0,DENT,1,39.63,189.24,199.48,395.86,466.98,206.62,267.5,55269.78,948.23,0.1349,292.55,333.23,0.772,tall,21903.08,High
2025-11-04 23:05:17,ContainerDamage_479.jpg,ContainerDamage_479,640,640,28.48,DENT,1,45.77,214.31,203.56,545.26,378.46,330.95,174.91,57885.44,1011.71,0.1413,379.78,291.01,1.892,wide,26493.42,High
2025-11-04 23:05:17,ContainerDamage_479.jpg,ContainerDamage_479,640,640,28.48,DENT,1,37.82,317.29,110.34,537.7,212.32,220.41,101.98,22476.66,644.77,0.0549,427.5,161.33,2.161,wide,8499.64,High
2025-11-04 23:05:17,ContainerDamage_479.jpg,ContainerDamage_479,640,640,28.48,DENT,1,28.61,1.06,255.5,159.53,338.66,158.47,83.16,13178.4,483.26,0.0322,80.29,297.08,1.906,wide,3770.57,Low
2025-11-04 23:05:17,ContainerDamage_479.jpg,ContainerDamage_479,640,640,28.48,DENT,1,28.5,211.13,235.36,553.49,347.9,342.36,112.54,38528.96,909.79,0.0941,382.31,291.63,3.042,wide,10979.37,High
2025-11-04 23:05:17,ContainerDamage_479.jpg,ContainerDamage_479,640,640,28.48,DENT,1,27.14,210.68,138.25,542.73,403.77,332.05,265.52,88166.98,1195.15,0.2153,376.71,271.01,1.251,wide,23924.76,High
2025-11-04 23:05:17,ContainerDamage_479.jpg,ContainerDamage_479,640,640,28.48,DENT,1,25.99,528.88,445.37,607.15,520.68,78.27,75.31,5894.06,307.15,0.0144,568.01,483.03,1.039,wide,1531.72,Low
2025-11-04 23:05:17,ContainerDamage_49.jpg,ContainerDamage_49,640,640,41.65,DENT,1,46.29,121.78,519.33,422.8,581.75,301.02,62.42,18789.66,726.88,0.0459,272.29,550.54,4.822,wide,8697.4,Low
2025-11-04 23:05:17,ContainerDamage_51.jpg,ContainerDamage_51,640,640,159.12,DENT,1,39.66,141.48,511.07,445.45,600.09,303.98,89.03,27061.5,786.0,0.0661,293.47,555.58,3.414,wide,10733.31,High
2025-11-04 23:05:17,ContainerDamage_531.jpg,ContainerDamage_531,640,640,144.05,DENT,1,31.17,102.61,0.99,257.3,127.96,154.68,126.98,19640.91,563.32,0.048,179.96,64.48,1.218,wide,6122.88,Low
2025-11-04 23:05:17,ContainerDamage_539.jpg,ContainerDamage_539,640,640,41.21,DENT,1,54.01,369.43,205.25,453.44,294.04,84.01,88.79,7459.15,345.6,0.0182,411.43,249.65,0.946,tall,4028.61,Low
2025-11-04 23:05:17,ContainerDamage_539.jpg,ContainerDamage_539,640,640,41.21,DENT,1,42.75,117.92,360.14,292.66,439.56,174.73,79.43,13878.32,508.32,0.0339,205.29,399.85,2.2,wide,5932.34,Low
2025-11-04 23:05:17,ContainerDamage_632.jpg,ContainerDamage_632,640,640,159.13,DENT,1,25.01,33.46,19.23,429.57,402.27,396.11,383.04,151727.42,1558.31,0.3704,231.52,210.75,1.034,wide,37941.73,High
2025-11-04 23:05:17,ContainerDamage_653.jpg,ContainerDamage_653,640,640,24.95,DENT,1,25.24,57.15,341.59,403.77,617.04,346.62,275.45,95477.23,1244.14,0.2331,230.46,479.31,1.258,wide,24093.84,High
2025-11-04 23:05:17,ContainerDamage_686.jpg,ContainerDamage_686,640,640,48.79,DENT,1,68.54,179.94,438.21,292.87,584.86,112.93,146.65,16561.68,519.17,0.0404,236.41,511.54,0.77,tall,11351.63,Low
2025-11-04 23:05:17,ContainerDamage_690.jpg,ContainerDamage_690,640,640,37.32,DENT,1,54.02,206.57,92.28,402.02,391.56,195.45,299.28,58494.25,989.46,0.1428,304.3,241.92,0.653,tall,31599.32,High
2025-11-04 23:05:17,ContainerDamage_702.jpg,ContainerDamage_702,640,640,35.55,DENT,1,52.43,495.32,547.1,603.51,598.19,108.19,51.09,5528.01,318.57,0.0135,549.42,572.65,2.117,wide,2898.2,Low
2025-11-04 23:05:17,ContainerDamage_706.jpg,ContainerDamage_706,640,640,119.92,DENT,1,33.46,22.4,205.1,110.73,323.53,88.33,118.43,10461.48,413.53,0.0255,66.57,264.31,0.746,tall,3500.87,Low
2025-11-04 23:05:17,ContainerDamage_706.jpg,ContainerDamage_706,640,640,119.92,DENT,1,31.74,364.8,313.93,472.62,545.49,107.82,231.56,24966.83,678.76,0.061,418.71,429.71,0.466,tall,7924.11,High
2025-11-04 23:05:17,ContainerDamage_706.jpg,ContainerDamage_706,640,640,119.92,DENT,1,31.66,11.54,194.55,120.63,334.41,109.08,139.86,15256.1,497.88,0.0372,66.08,264.48,0.78,tall,4830.06,Low
2025-11-04 23:05:17,ContainerDamage_712.jpg,ContainerDamage_712,640,640,15.1,DENT,1,38.97,0.0,410.62,371.71,525.43,371.71,114.81,42675.14,973.03,0.1042,185.85,468.03,3.238,wide,16632.1,High
2025-11-04 23:05:17,ContainerDamage_712.jpg,ContainerDamage_712,640,640,15.1,DENT,1,28.86,125.99,399.14,385.65,498.91,259.67,99.77,25905.98,718.87,0.0632,255.82,449.03,2.603,wide,7476.62,High
2025-11-04 23:05:17,ContainerDamage_730.jpg,ContainerDamage_730,640,640,81.67,DENT,1,29.94,279.76,63.76,623.98,385.49,344.22,321.73,110746.96,1331.91,0.2704,451.87,224.62,1.07,wide,33160.45,High
2025-11-04 23:05:17,ContainerDamage_732.jpg,ContainerDamage_732,640,640,162.71,DENT,1,41.49,261.78,254.64,495.16,637.79,233.38,383.14,89418.93,1233.05,0.2183,378.47,446.21,0.609,tall,37102.68,High
2025-11-04 23:05:17,ContainerDamage_769.jpg,ContainerDamage_769,640,640,34.72,DENT,1,65.21,205.54,174.31,317.12,213.59,111.58,39.28,4383.02,301.72,0.0107,261.33,193.95,2.841,wide,2857.96,Low
2025-11-04 23:05:17,ContainerDamage_769.jpg,ContainerDamage_769,640,640,34.72,DENT,1,50.9,309.22,375.86,621.92,458.22,312.7,82.36,25753.1,790.12,0.0629,465.57,417.04,3.797,wide,13108.54,High
2025-11-04 23:05:17,ContainerDamage_769.jpg,ContainerDamage_769,640,640,34.72,DENT,1,40.55,431.56,393.77,597.83,450.19,166.27,56.43,9381.88,445.38,0.0229,514.7,421.98,2.947,wide,3804.17,Low
2025-11-04 23:05:17,ContainerDamage_769.jpg,ContainerDamage_769,640,640,34.72,DENT,1,37.63,91.16,234.26,320.43,286.96,229.27,52.71,12084.06,563.95,0.0295,205.79,260.61,4.35,wide,4547.44,Low
2025-11-04 23:05:17,ContainerDamage_769.jpg,ContainerDamage_769,640,640,34.72,DENT,1,26.25,368.06,386.54,596.33,449.59,228.28,63.05,14392.34,582.65,0.0351,482.2,418.07,3.621,wide,3777.68,Low
2025-11-04 23:05:17,ContainerDamage_769.jpg,ContainerDamage_769,640,640,34.72,DENT,1,25.16,316.91,388.29,410.47,454.4,93.56,66.11,6185.48,319.35,0.0151,363.69,421.35,1.415,wide,1556.05,Low
2025-11-04 23:05:17,ContainerDamage_800.jpg,ContainerDamage_800,640,640,160.39,DENT,1,38.67,339.0,382.29,502.69,638.98,163.7,256.7,42020.39,840.79,0.1026,420.84,510.63,0.638,tall,16249.96,High
2025-11-04 23:05:17,ContainerDamage_834.jpg,ContainerDamage_834,640,640,135.37,DENT,1,44.24,386.64,20.89,637.36,297.81,250.72,276.92,69428.47,1055.27,0.1695,512.0,159.35,0.905,tall,30712.07,High
2025-11-04 23:05:17,ContainerDamage_84.jpg,ContainerDamage_84,640,640,30.32,DENT,1,28.9,12.32,346.44,289.38,485.22,277.05,138.78,38449.14,831.66,0.0939,150.85,415.83,1.996,wide,11112.43,High
2025-11-04 23:05:17,ContainerDamage_852.jpg,ContainerDamage_852,640,640,81.25,DENT,1,33.24,95.74,1.24,451.34,405.83,355.6,404.59,143871.72,1520.38,0.3512,273.54,203.53,0.879,tall,47817.3,High
2025-11-04 23:05:17,ContainerDamage_868.jpg,ContainerDamage_868,640,640,83.63,DENT,1,52.69,256.12,33.68,639.79,506.88,383.67,473.2,181555.03,1713.75,0.4432,447.95,270.28,0.811,tall,95664.57,High
2025-11-04 23:05:17,ContainerDamage_874.jpg,ContainerDamage_874,640,640,175.77,DENT,1,65.76,176.26,2.69,284.41,119.78,108.15,117.09,12663.22,450.48,0.0309,230.34,61.24,0.924,tall,8327.8,Low
2025-11-04 23:05:17,ContainerDamage_874.jpg,ContainerDamage_874,640,640,175.77,DENT,1,65.01,111.33,289.32,350.43,637.86,239.09,348.54,83333.48,1175.27,0.2035,230.88,463.59,0.686,tall,54177.44,High
2025-11-04 23:05:17,ContainerDamage_874.jpg,ContainerDamage_874,640,640,175.77,DENT,1,30.91,166.18,305.6,322.59,506.78,156.41,201.18,31466.0,715.18,0.0768,244.38,406.19,0.777,tall,9724.88,High
2025-11-04 23:05:17,ContainerDamage_886.jpg,ContainerDamage_886,640,640,169.52,DAMAGE - RUST,2,69.13,311.92,451.92,343.84,520.18,31.91,68.27,2178.61,200.36,0.0053,327.88,486.05,0.467,tall,1506.03,Low
2025-11-04 23:05:17,ContainerDamage_886.jpg,ContainerDamage_886,640,640,169.52,DAMAGE - RUST,2,48.61,299.8,450.95,349.67,516.54,49.87,65.6,3271.16,230.93,0.008,324.74,483.74,0.76,tall,1589.98,Low
2025-11-04 23:05:17,ContainerDamage_886.jpg,ContainerDamage_886,640,640,169.52,DAMAGE - RUST,2,39.13,356.21,102.22,462.45,549.67,106.24,447.44,47538.69,1107.38,0.1161,409.33,325.94,0.237,tall,18603.38,High
2025-11-04 23:05:17,ContainerDamage_886.jpg,ContainerDamage_886,640,640,169.52,DAMAGE - RUST,2,38.76,376.61,246.03,474.64,555.44,98.03,309.41,30332.64,814.89,0.0741,425.63,400.74,0.317,tall,11756.54,High
2025-11-04 23:05:17,ContainerDamage_886.jpg,ContainerDamage_886,640,640,169.52,DAMAGE - RUST,2,30.18,150.47,263.34,431.57,368.05,281.1,104.71,29434.58,771.63,0.0719,291.02,315.7,2.685,wide,8883.71,High
2025-11-04 23:05:17,ContainerDamage_940.jpg,ContainerDamage_940,640,640,147.15,DAMAGE - RUST,2,30.99,310.56,2.31,489.24,211.94,178.68,209.62,37455.67,776.61,0.0914,399.9,107.13,0.852,tall,11607.98,High
2025-11-04 23:05:17,ContainerDamage_943.jpg,ContainerDamage_943,640,640,158.94,DAMAGE - RUST,2,39.46,254.56,327.54,559.8,615.25,305.25,287.71,87820.9,1185.9,0.2144,407.18,471.39,1.061,wide,34654.26,High
2025-11-04 23:05:17,ContainerDamage_95.jpg,ContainerDamage_95,640,640,29.42,DENT,1,88.31,136.52,538.21,217.58,609.09,81.06,70.89,5746.49,303.9,0.014,177.05,573.65,1.144,wide,5074.69,Low
2025-11-04 23:05:17,ContainerDamage_953.jpg,ContainerDamage_953,640,640,118.19,DENT,1,25.87,350.98,1.4,528.06,184.1,177.08,182.71,32353.72,719.57,0.079,439.52,92.75,0.969,tall,8368.56,High
2025-11-04 23:05:17,ContainerDamage_956.jpg,ContainerDamage_956,640,640,89.71,DENT,1,41.78,130.28,453.58,331.06,594.19,200.78,140.61,28231.13,682.77,0.0689,230.67,523.88,1.428,wide,11795.76,High
2025-11-04 23:05:17,ContainerDamage_956.jpg,ContainerDamage_956,640,640,89.71,DENT,1,34.91,136.85,456.84,327.36,551.48,190.51,94.64,18030.87,570.31,0.044,232.11,504.16,2.013,wide,6293.89,Low
2025-11-04 23:05:17,ContainerDamage_959.jpg,ContainerDamage_959,640,640,23.44,DENT,1,51.35,334.34,254.89,640.0,402.03,305.66,147.14,44973.44,905.59,0.1098,487.17,328.46,2.077,wide,23093.91,High
2025-11-04 23:05:17,ContainerDamage_986.jpg,ContainerDamage_986,640,640,172.75,DENT,1,30.3,52.96,203.42,324.37,490.66,271.4,287.24,77956.72,1117.28,0.1903,188.67,347.04,0.945,tall,23618.13,High
2025-11-04 23:05:17,DamageCon1.png,DamageCon1,1024,576,78.9,DAMAGE - RUST,2,64.62,487.14,215.03,527.76,312.54,40.61,97.5,3959.85,276.23,0.0067,507.45,263.78,0.417,tall,2559.0,Low
2025-11-04 23:05:17,DamageCon1.png,DamageCon1,1024,576,78.9,DAMAGE - RUST,2,31.89,569.46,412.88,620.78,468.2,51.31,55.33,2839.03,213.28,0.0048,595.12,440.54,0.927,tall,905.33,Low
2025-11-04 23:05:17,DamageCon2.png,DamageCon2,1024,576,67.65,DAMAGE - DEFRAME,0,50.96,199.73,15.21,405.88,543.6,206.15,528.39,108926.19,1469.08,0.1847,302.81,279.41,0.39,tall,55512.23,High
2025-11-04 23:05:17,DamageCon3.png,DamageCon3,900,600,78.38,DENT,1,27.13,269.59,283.94,534.37,365.49,264.78,81.56,21594.83,692.67,0.04,401.98,324.71,3.246,wide,5857.8,High
2025-11-04 23:05:17,DamageCon4.png,DamageCon4,1270,720,110.26,DAMAGE - RUST,2,41.93,47.23,596.96,92.13,665.8,44.9,68.84,3090.75,227.47,0.0034,69.68,631.38,0.652,tall,1295.9,Low
2025-11-04 23:05:17,DamageCon4.png,DamageCon4,1270,720,110.26,DAMAGE - RUST,2,29.04,402.73,260.19,472.7,670.25,69.97,410.06,28693.74,960.07,0.0314,437.72,465.22,0.171,tall,8332.21,High
2025-11-04 23:05:17,DamageCon4.png,DamageCon4,1270,720,110.26,DAMAGE - RUST,2,28.65,40.36,589.89,96.29,685.7,55.94,95.81,5359.67,303.5,0.0059,68.32,637.79,0.584,tall,1535.35,Low
2025-11-04 23:05:17,DamageCon4.png,DamageCon4,1270,720,110.26,DAMAGE - RUST,2,26.29,949.91,546.52,1022.42,648.36,72.51,101.84,7384.19,348.69,0.0081,986.17,597.44,0.712,tall,1940.94,Low
